Run started at:  2/13/2009 2:35:42 PM
Event	Real Time (min)	Lifetime (microsec)
12727	  7476.60	 1.9220
12728	  7476.84	 0.2500
12729	  7478.90	 1.2700
12730	  7479.49	 1.2500
12731	  7479.77	 6.8710
12732	  7480.56	 0.2600
12733	  7480.93	 1.0200
12734	  7480.97	 4.6050
12735	  7481.71	 0.6790
12736	  7481.99	 0.8600
12737	  7482.41	 0.3500
12738	  7482.80	 0.2800
12739	  7483.16	 1.1700
12740	  7484.40	 4.7640
12741	  7484.69	 3.4270
12742	  7485.12	 0.4400
12743	  7485.41	12.1820
12744	  7485.69	 2.6090
12745	  7485.72	 0.6700
12746	  7486.17	 0.2500
12747	  7487.02	 0.2110
12749	  7487.51	14.2210
12750	  7488.17	 2.0260
12751	  7488.37	 2.0950
12752	  7489.48	 0.6900
12753	  7489.60	 2.2490
12754	  7490.30	 0.3190
12755	  7490.89	 0.1400
12756	  7491.34	 2.4650
12757	  7491.80	 0.1220
12758	  7491.89	 0.1200
12759	  7492.60	 6.5300
12760	  7492.69	 6.2510
12761	  7493.13	 2.4500
12762	  7493.29	 0.6990
12763	  7493.46	12.6500
12764	  7493.65	 6.1700
12765	  7494.32	 4.1180
12766	  7495.40	 2.0000
12767	  7496.54	 1.1300
12768	  7496.66	 2.3690
12769	  7497.17	 0.6400
12770	  7497.43	 0.3900
12771	  7497.84	 4.2390
12772	  7498.04	 1.8800
12773	  7498.25	 0.1290
12774	  7498.30	 1.1490
12775	  7498.71	 2.5610
12776	  7499.25	 3.7770
12777	  7499.31	 2.6410
12778	  7499.38	 3.6000
12779	  7499.75	 0.1320
12780	  7500.31	 0.8410
12781	  7500.65	 1.2620
12782	  7500.79	 0.4400
12783	  7500.88	12.4200
12784	  7502.02	 2.4510
12785	  7502.38	 2.4180
12786	  7502.77	 0.5700
12787	  7507.10	 7.0290
12788	  7507.39	 5.7100
12789	  7508.08	 0.1200
12790	  7509.53	10.0370
12791	  7509.70	 0.1230
12793	  7510.24	 4.2400
12794	  7510.35	 0.1700
12795	  7511.76	 0.2300
12796	  7512.70	 7.0260
12797	  7513.23	 0.3390
12798	  7513.38	 0.5600
12799	  7514.17	 1.2100
12800	  7514.21	16.3800
12801	  7514.64	 1.0900
12802	  7514.78	 2.1050
12803	  7515.60	 0.5460
12804	  7515.76	 4.9640
12805	  7516.25	 0.7400
12806	  7516.72	 0.1240
12807	  7516.91	 2.3400
12808	  7518.19	 1.3300
12809	  7519.45	 0.4400
12810	  7519.47	 4.3360
12811	  7519.86	 0.6650
12812	  7520.65	 1.9290
12813	  7521.02	 0.1410
12814	  7522.08	 1.8080
12815	  7522.25	 2.4100
12816	  7523.17	 4.2010
12817	  7523.27	 5.2290
12818	  7524.58	 1.3000
12819	  7524.69	16.5830
12820	  7524.91	 0.1200
12821	  7525.15	 3.2100
12822	  7527.36	 0.5280
12823	  7528.24	 3.2100
12824	  7528.29	 0.2000
12825	  7528.52	 2.7980
12826	  7528.66	 3.2020
12827	  7529.11	 5.7930
12828	  7529.17	 5.4040
12829	  7529.21	 0.4100
12830	  7529.50	 0.1190
12831	  7529.52	 2.2700
12832	  7530.71	 1.4160
12833	  7531.19	 0.7600
12834	  7532.33	 0.5000
12836	  7532.96	16.1700
12837	  7533.26	 9.0740
12838	  7534.65	 5.9600
12839	  7537.37	 1.5100
12840	  7538.11	 1.4030
12841	  7538.60	 0.1290
12842	  7539.44	 0.6310
12843	  7540.10	 0.7500
12844	  7540.47	 7.9810
12845	  7541.50	 1.9690
12846	  7541.72	 3.6500
12847	  7542.24	 3.5820
12848	  7543.10	 1.8550
12849	  7543.21	 2.9400
12850	  7543.77	 0.6900
12851	  7544.16	 0.7500
12852	  7544.45	 0.2430
12853	  7544.91	 1.3600
12854	  7545.00	 0.6650
12855	  7545.20	 1.2340
12856	  7545.89	 5.0900
12857	  7546.07	12.0600
12858	  7546.67	 1.4600
12859	  7546.85	 2.7000
12860	  7547.96	 5.9170
12861	  7548.28	 1.3300
12862	  7548.37	 0.7280
12863	  7548.54	 0.7850
12864	  7548.85	11.2130
12865	  7549.16	 0.3440
12866	  7549.18	 0.1100
12867	  7549.85	 2.2620
12868	  7549.91	 0.1200
12869	  7551.52	 4.7510
12870	  7552.60	 0.5170
12871	  7555.06	 0.1900
12872	  7555.78	 0.1190
12873	  7556.39	 8.8100
12874	  7556.43	 4.8220
12875	  7556.99	 0.5000
12876	  7557.30	 3.7900
12877	  7557.32	 0.7110
12878	  7557.37	 1.0350
12879	  7557.63	 0.2190
12880	  7558.05	 0.5900
12881	  7558.39	 0.9360
12882	  7558.99	 2.7410
12883	  7559.43	 2.4860
12884	  7559.83	 7.7920
12885	  7560.59	 0.6800
12886	  7561.11	 0.2380
12887	  7561.82	 6.4600
12888	  7561.91	 2.8600
12889	  7562.20	 5.1890
12890	  7562.37	 0.6600
12891	  7562.76	 2.9780
12892	  7562.85	 5.2910
12893	  7563.53	 0.7800
12894	  7563.70	11.4400
12895	  7564.06	 0.2900
12896	  7564.32	15.7800
12897	  7564.69	 1.6010
12898	  7564.71	 1.1230
12899	  7565.40	 1.0900
12900	  7565.52	 0.2710
12901	  7565.75	 1.2800
12902	  7566.56	 6.9900
12903	  7566.63	 0.4200
12904	  7566.72	14.8500
12905	  7567.39	 5.0510
12906	  7568.10	 0.5700
12907	  7568.81	 0.1200
12908	  7569.12	 1.3090
12909	  7569.21	 1.1300
12910	  7569.75	 4.5800
12911	  7569.80	 0.4800
12912	  7573.38	 0.6710
12913	  7574.18	 2.5900
12914	  7574.37	 1.2050
12915	  7575.02	 0.7240
12916	  7575.08	 0.9300
12917	  7575.34	 1.1300
12918	  7575.79	 2.9700
12919	  7576.27	 4.2000
12920	  7576.41	 1.0180
12921	  7576.75	 1.5800
12922	  7576.99	 1.6390
12923	  7577.01	11.9570
12924	  7577.52	 1.1010
12925	  7577.69	 2.6700
12926	  7578.87	 1.2700
12927	  7579.42	 1.8700
12928	  7579.98	 0.1710
12929	  7580.62	 0.1410
12930	  7580.69	 0.3200
12931	  7580.73	 1.3180
12932	  7580.91	 0.9100
12933	  7581.78	 0.4000
12934	  7582.02	 3.8270
12935	  7583.15	 8.6000
12936	  7583.20	 0.1200
12937	  7584.68	 2.5900
12938	  7584.80	 4.8070
12939	  7584.88	 0.5700
12940	  7586.45	 1.6200
12941	  7586.53	 0.2300
12942	  7586.75	 0.3900
12943	  7588.01	 5.1110
12944	  7589.33	 0.9800
12945	  7589.84	 0.1820
12946	  7591.70	 1.6850
12947	  7592.16	 0.1190
12948	  7592.63	 1.6410
12949	  7593.24	 1.8600
12950	  7593.88	 0.4800
12951	  7594.41	 4.0810
12952	  7594.48	 4.3900
12953	  7594.57	17.8400
12954	  7596.01	 4.5610
12955	  7596.22	 1.4100
12956	  7597.98	 0.1220
12957	  7598.00	 0.1110
12958	  7598.57	 0.4700
12959	  7601.60	 0.1300
12960	  7603.25	 1.5690
12961	  7606.18	 0.1100
12962	  7606.99	 0.6200
12963	  7607.29	 0.6320
12964	  7607.88	 1.5810
12965	  7608.33	16.3810
12966	  7609.03	 4.9210
12967	  7610.79	 3.0500
12968	  7611.79	 0.8200
12969	  7612.16	 4.5700
12970	  7612.90	 0.1400
12971	  7613.26	 2.0150
12972	  7613.30	 1.0040
12973	  7613.34	16.7460
12974	  7613.78	 3.1500
12975	  7614.30	 4.1780
12976	  7614.96	 6.1810
12977	  7615.42	 0.6890
12978	  7615.69	 0.2260
12979	  7615.80	 4.0530
12980	  7615.84	12.2880
12981	  7616.33	 5.9400
12982	  7616.72	 2.8200
12983	  7617.06	 0.6900
12984	  7617.78	 1.6160
12985	  7618.19	 0.8780
12986	  7618.36	 2.1700
12987	  7619.84	 1.6040
12988	  7620.53	 1.8120
12989	  7620.70	 0.2400
12990	  7621.63	 0.4300
12991	  7621.92	 1.5680
12992	  7622.56	 1.1200
12993	  7623.60	 2.9900
12994	  7623.96	 1.9090
12995	  7624.15	 0.2330
12996	  7624.22	 2.4310
12997	  7624.25	 5.2590
12998	  7624.49	 0.7810
12999	  7625.31	 0.7910
13000	  7625.73	 1.5000
13001	  7627.58	 0.2130
13002	  7628.87	 0.1410
13003	  7629.03	 1.5200
13004	  7629.92	 0.1590
13005	  7630.29	 0.1390
13006	  7631.48	 0.4910
13007	  7631.56	 0.7900
13008	  7632.20	 0.2000
13009	  7632.71	12.2520
13010	  7634.18	 1.7160
13011	  7634.57	 1.3450
13012	  7635.46	 3.8030
13013	  7636.09	 1.5100
13014	  7639.42	 0.9410
13015	  7639.68	 5.2400
13016	  7640.17	 0.7100
13017	  7640.91	 4.7300
13018	  7640.96	 0.2700
13019	  7641.69	 0.5400
13020	  7641.78	 0.2000
13021	  7642.30	 0.1520
13022	  7642.42	 0.9300
13023	  7643.82	 0.3820
13024	  7644.07	 0.1210
13025	  7645.38	 3.3990
13026	  7646.01	 1.5810
13027	  7646.73	 3.5820
13028	  7646.99	 0.1310
13029	  7647.51	 2.8490
13030	  7647.72	 5.0290
13031	  7648.33	 5.7640
13032	  7648.38	 0.1490
13033	  7649.11	10.5500
13034	  7649.61	 1.6910
13035	  7649.85	 0.9000
13036	  7649.96	 1.3560
13037	  7650.73	 1.2350
13038	  7651.46	 5.5320
13039	  7652.00	 1.1700
13040	  7652.91	 1.8000
13041	  7653.47	 0.8900
13042	  7654.67	 2.6370
13044	  7655.15	 0.5600
13045	  7655.19	 1.7670
13046	  7655.35	 0.1220
13047	  7655.65	14.5710
13048	  7655.68	 1.7900
13049	  7657.19	 5.9620
13050	  7658.19	 1.0410
13051	  7658.90	 3.2370
13052	  7660.19	 1.2600
13053	  7660.33	 1.2910
13054	  7660.57	 0.1200
13055	  7662.50	 3.7800
13056	  7662.92	 0.8900
13057	  7663.05	 7.1700
13058	  7663.44	 2.4600
13059	  7663.89	 1.6300
13060	  7664.43	 2.8000
13061	  7665.03	 1.1520
13062	  7666.00	 0.6900
13063	  7666.86	 0.4290
13064	  7667.70	11.6400
13065	  7668.84	 4.9570
13066	  7669.28	 1.9860
13067	  7670.17	 0.7790
13068	  7671.27	 0.4540
13069	  7671.34	 1.4510
13070	  7671.61	 0.6300
13071	  7671.88	 0.3390
13072	  7672.71	 3.1800
13073	  7672.90	 2.8700
13074	  7673.64	 1.6210
13075	  7674.17	 1.6300
13076	  7675.41	 2.7780
13077	  7677.04	 2.6380
13078	  7678.93	 5.8100
13079	  7679.94	 8.1220
13080	  7680.03	 2.2690
13081	  7681.25	 0.2840
13082	  7681.69	 1.3800
13083	  7681.72	 2.7100
13084	  7682.02	 0.9800
13085	  7682.23	 0.7700
13086	  7683.22	 5.1600
13087	  7683.26	 2.2700
13088	  7685.44	 1.3610
13089	  7685.85	 0.7400
13090	  7686.29	 4.6070
13091	  7686.38	 0.2420
13092	  7686.88	 0.8090
13093	  7687.61	 3.6000
13094	  7687.75	 0.9600
13095	  7688.12	 0.7090
13096	  7688.19	 2.4900
13097	  7688.23	 3.3700
13099	  7689.01	 0.7490
13100	  7689.20	 0.3600
13101	  7689.52	 2.2780
13102	  7689.75	 0.7500
13103	  7690.37	 1.0010
13104	  7691.20	 0.4930
13105	  7691.96	 1.4200
13106	  7692.16	 0.7910
13107	  7692.19	 2.2200
13108	  7692.46	 3.4980
13109	  7693.13	 0.4740
13110	  7693.29	 2.6300
13111	  7693.55	 3.0800
13112	  7693.80	 0.9200
13113	  7694.04	 0.7200
13114	  7694.12	 2.1010
13115	  7694.74	 0.1210
13116	  7695.23	 1.2820
13117	  7695.57	 2.9500
13118	  7696.31	 0.7580
13119	  7696.99	 2.4090
13120	  7697.61	 1.2100
13121	  7697.77	 0.5900
13122	  7698.94	 0.9800
13123	  7699.30	 4.8090
13124	  7699.36	 1.6300
13125	  7699.88	 0.3600
13126	  7700.46	 6.5500
13127	  7700.95	 1.3710
13128	  7701.39	 1.0850
13129	  7701.86	 3.9490
13130	  7702.32	 3.2400
13131	  7702.87	 1.7790
13132	  7702.93	 0.5900
13133	  7703.12	 0.8500
13134	  7703.93	 0.6030
13135	  7703.97	 0.1100
13136	  7704.27	 0.9070
13137	  7704.41	 3.3790
13138	  7704.64	 0.3700
13139	  7704.99	 2.4510
13140	  7705.48	 0.2260
13141	  7707.76	 2.4810
13142	  7707.82	 1.3780
13143	  7708.54	 1.5300
13144	  7708.68	 0.1700
13145	  7708.77	 2.1230
13146	  7710.21	 4.9800
13147	  7710.74	 1.4900
13148	  7711.30	 1.1890
13149	  7712.59	 3.0400
13150	  7712.86	 1.2060
13151	  7713.29	 9.3600
13152	  7713.39	 2.0400
13154	  7714.29	 4.2990
13155	  7716.13	 1.1100
13157	  7717.68	 3.9500
13158	  7717.97	 1.0220
13159	  7718.34	 1.1420
13160	  7718.48	 2.2300
13161	  7718.77	 3.6150
13162	  7721.47	 0.1190
13163	  7721.52	 5.3390
13164	  7721.81	 0.8700
13165	  7722.07	 0.1700
13166	  7722.27	 2.7300
13167	  7722.43	 4.2700
13168	  7724.39	 2.2000
13169	  7725.33	 1.0490
13170	  7725.41	 2.0230
13171	  7726.20	 5.4180
13172	  7726.77	 2.0000
13173	  7726.86	 1.2020
13174	  7726.90	12.8300
13175	  7727.51	 0.2000
13176	  7727.53	 1.4110
13177	  7727.57	 2.7900
13178	  7728.18	 0.2820
13179	  7728.23	 2.8190
13180	  7728.54	 3.5800
13181	  7731.30	 3.0000
13182	  7731.38	 0.5880
13183	  7731.93	15.2030
13184	  7732.29	 1.4140
13185	  7732.88	 0.1110
13186	  7735.04	 2.5400
13187	  7735.70	 1.6500
13188	  7735.81	 0.9000
13189	  7735.83	 0.5630
13190	  7736.66	 0.9200
13191	  7737.10	 0.1300
13192	  7737.13	 0.2170
13193	  7737.78	 1.4790
13194	  7738.33	 3.2640
13195	  7738.79	 4.6570
13196	  7739.05	 6.4200
13197	  7739.07	 3.3800
13198	  7739.16	 0.1210
13199	  7739.82	 0.7930
13200	  7740.09	 0.6700
13201	  7740.15	 3.0730
13202	  7740.59	 1.1500
13203	  7741.66	 5.7180
13204	  7742.24	10.0200
13205	  7742.39	 0.1990
13206	  7743.05	 0.1700
13207	  7746.48	 0.1200
13208	  7746.60	 0.7100
13209	  7746.94	 0.1100
13210	  7747.35	 0.1300
13211	  7747.86	 4.0200
13212	  7747.97	15.9800
13213	  7748.26	 0.8600
13214	  7748.71	 5.2640
13215	  7748.79	 0.4500
13216	  7749.76	 4.3460
13217	  7749.85	 2.5800
13218	  7749.91	 0.1390
13219	  7751.33	 6.7910
13220	  7751.64	 1.0630
13221	  7752.15	 0.1410
13222	  7752.71	 1.1900
13223	  7752.79	12.7200
13224	  7753.30	 7.0730
13225	  7754.09	 3.9510
13226	  7755.12	 0.7100
13227	  7755.61	 0.1700
13228	  7755.71	 0.3000
13229	  7756.42	 1.2370
13230	  7756.71	 0.9040
13231	  7757.42	13.1300
13232	  7757.84	 7.8700
13233	  7758.03	 0.3490
13234	  7758.88	 8.2120
13235	  7758.96	 0.3900
13236	  7759.04	 2.2790
13237	  7759.06	 1.4890
13238	  7759.60	 5.7600
13239	  7762.05	 3.8800
13240	  7762.65	 0.1200
13241	  7763.18	 3.5000
13242	  7763.55	 2.8290
13243	  7763.98	 3.9300
13244	  7764.33	 0.6390
13245	  7765.02	 4.7270
13246	  7765.50	 5.1400
13247	  7765.65	 4.6100
13248	  7765.76	 1.6110
13249	  7766.44	 1.1030
13250	  7770.14	 0.3800
13251	  7770.23	 0.6410
13252	  7772.91	 0.4100
13253	  7774.60	 0.7500
13254	  7775.32	 1.5500
13255	  7775.65	 2.5290
13256	  7777.91	 0.3310
13257	  7777.98	 3.2120
13258	  7778.10	 5.2910
13259	  7778.26	 3.7300
13260	  7781.33	 1.3810
13261	  7782.22	 3.7900
13262	  7782.93	 0.1400
13263	  7784.50	 0.6000
13264	  7786.76	 1.4200
13265	  7787.34	 0.9640
13266	  7787.43	 0.4680
13267	  7787.77	 3.4400
13268	  7787.99	 1.0800
13269	  7788.05	 1.7560
13270	  7788.25	 0.9510
13271	  7789.46	 3.5100
13272	  7789.87	 1.6200
13273	  7790.34	 0.1200
13274	  7790.68	 0.3390
13275	  7791.42	 2.2900
13276	  7791.61	 1.8500
13277	  7792.15	 3.4980
13278	  7793.31	 6.9470
13279	  7793.39	 4.9300
13280	  7794.04	 1.5500
13281	  7794.40	 0.1890
13282	  7794.57	 0.1290
13283	  7794.85	 0.7290
13284	  7795.21	 2.0300
13285	  7795.60	 1.0000
13286	  7795.95	 1.4000
13287	  7796.11	 1.7810
13288	  7796.87	 8.1400
13289	  7797.84	 0.9190
13290	  7799.07	 2.2880
13291	  7799.61	 3.5310
13292	  7799.66	 4.3900
13293	  7800.72	 3.0200
13294	  7800.75	11.1680
13295	  7800.78	 0.4000
13296	  7801.41	15.8020
13297	  7801.88	 5.6910
13298	  7802.71	 0.1600
13299	  7802.82	 0.9140
13300	  7803.11	 0.1210
13301	  7803.30	 3.6600
13302	  7803.60	 2.7510
13303	  7803.86	 2.1470
13304	  7804.48	 0.7900
13305	  7804.56	 9.7100
13306	  7805.05	10.1560
13307	  7805.10	 0.7600
13308	  7805.36	 2.8100
13309	  7806.49	 2.2000
13310	  7807.31	 1.9600
13311	  7807.92	 0.3900
13312	  7808.24	 4.6110
13313	  7808.46	 0.4910
13314	  7808.82	 3.8950
13315	  7809.13	 0.1300
13316	  7809.55	 0.2290
13317	  7809.71	16.0800
13318	  7809.88	 2.0800
13319	  7810.15	 1.1960
13320	  7813.23	 0.1310
13321	  7814.79	 1.0590
13322	  7815.18	 1.4730
13323	  7815.22	 6.6050
13324	  7815.30	 2.9320
13325	  7815.49	 2.8410
13326	  7815.72	 0.1200
13327	  7816.27	 0.1800
13328	  7816.94	 2.1800
13329	  7817.83	 2.0110
13330	  7818.14	 0.7680
13331	  7819.06	 0.4400
13332	  7819.57	 5.6200
13333	  7819.81	 2.9420
13334	  7820.92	14.8410
13335	  7821.14	 0.1360
13336	  7821.32	 1.3000
13337	  7822.71	 1.4400
13338	  7824.02	 5.5980
13339	  7824.47	 0.6800
13340	  7825.02	 0.1210
13341	  7826.93	 0.6100
13342	  7827.17	 1.0300
13343	  7827.34	 0.1590
13344	  7827.53	 0.1790
13345	  7828.10	 0.1810
13346	  7828.56	 2.6900
13347	  7829.00	 1.4200
13348	  7830.65	 2.2210
13349	  7833.41	 2.5900
13350	  7833.90	 4.3010
13351	  7835.93	 2.8660
13352	  7836.00	 0.1310
13353	  7836.28	 3.7930
13354	  7836.45	 1.8440
13355	  7836.52	 0.1300
13356	  7837.88	 0.5600
13357	  7838.19	 0.5770
13358	  7838.73	 3.2870
13359	  7838.80	 0.4060
13360	  7838.87	 3.9090
13361	  7839.36	 0.1880
13362	  7840.14	 5.3380
13363	  7840.68	 1.3420
13364	  7840.77	 2.6480
13365	  7840.83	 5.7400
13366	  7841.58	 0.4670
13367	  7842.09	 0.1900
13368	  7842.23	 0.6410
13369	  7842.82	 1.4200
13370	  7843.00	 0.5100
13371	  7843.17	 4.0840
13372	  7843.84	 1.9970
13373	  7843.95	10.4730
13374	  7844.09	 0.2300
13375	  7845.11	 2.6600
13376	  7846.74	 1.5900
13377	  7846.78	 0.5550
13379	  7847.86	 1.2200
13380	  7848.78	 1.0600
13381	  7849.74	 3.6320
13382	  7850.28	 0.2000
13383	  7850.34	 0.6310
13384	  7850.43	 2.1890
13385	  7850.52	 1.2000
13386	  7850.92	 3.2920
13387	  7851.36	 1.3310
13388	  7852.67	 0.2500
13389	  7853.00	 4.9910
13390	  7853.05	 0.9600
13391	  7854.16	 3.7690
13392	  7854.65	 1.3000
13393	  7855.71	 0.1270
13394	  7856.20	 0.8910
13395	  7856.83	 2.2750
13396	  7857.00	 1.5260
13397	  7857.17	 1.2300
13398	  7858.43	 4.1000
13399	  7859.16	 0.1100
13400	  7859.47	 0.1300
13401	  7860.34	 5.8100
13402	  7860.38	 1.3900
13403	  7861.39	 4.5960
13404	  7861.63	 0.1300
13405	  7862.34	 0.5240
13406	  7863.34	 0.8900
13407	  7864.20	 1.0830
13408	  7864.33	 0.2640
13409	  7866.19	 0.2290
13410	  7866.41	 0.5210
13411	  7866.78	17.8500
13412	  7867.11	 0.8000
13413	  7868.33	 0.7100
13414	  7869.31	 0.1110
13415	  7869.35	 6.1500
13416	  7869.70	10.9170
13417	  7870.95	 0.3500
13418	  7871.14	 1.4400
13419	  7871.33	17.1100
13420	  7873.04	 4.2900
13421	  7873.51	13.5940
13422	  7873.98	 1.8030
13423	  7874.66	 0.3010
13424	  7875.85	 0.2020
13425	  7876.19	 0.6390
13426	  7876.52	 1.4600
13427	  7876.84	 3.5300
13428	  7876.95	 0.8000
13429	  7877.03	 4.4060
13430	  7877.68	 0.2400
13431	  7877.97	 0.1160
13432	  7878.14	 0.6900
13433	  7878.73	 0.1830
13434	  7879.30	 1.3790
13435	  7879.66	 3.0600
13436	  7879.85	 3.0900
13437	  7879.92	 0.1140
13438	  7880.28	 2.0200
13439	  7880.54	 1.1820
13440	  7881.41	 7.2800
13441	  7881.48	 1.9400
13442	  7881.79	 3.2550
13443	  7882.85	 0.3100
13444	  7882.89	 1.2470
13445	  7883.41	 0.3400
13446	  7883.73	 9.8100
13447	  7883.92	 2.7100
13448	  7884.50	 0.3890
13449	  7884.65	 2.6730
13450	  7884.78	 0.2400
13451	  7884.90	 0.1600
13452	  7885.71	 1.1160
13453	  7886.37	12.5700
13454	  7887.72	 3.2860
13455	  7887.88	 1.1600
13456	  7888.20	 4.1520
13457	  7888.33	 0.3380
13458	  7890.06	 4.3270
13459	  7890.40	 3.0700
13460	  7890.43	 0.7300
13461	  7891.16	 1.4380
13462	  7891.53	 8.3630
13463	  7891.77	 1.5410
13464	  7891.91	14.5900
13465	  7892.10	 0.2100
13466	  7892.16	 0.1300
13467	  7892.82	 2.8270
13468	  7893.52	 2.8820
13469	  7893.62	 4.5900
13470	  7893.77	 6.4400
13471	  7895.05	 3.6110
13472	  7896.61	 1.8100
13473	  7896.86	 1.5870
13474	  7896.94	 0.7290
13475	  7897.18	 0.7020
13476	  7897.25	10.1200
13477	  7897.79	 0.2290
13478	  7897.85	 1.2400
13479	  7901.63	 0.3180
13480	  7901.78	 0.2160
13481	  7902.06	 7.5620
13482	  7904.09	 5.3800
13483	  7904.31	 0.1160
13484	  7904.43	 5.0210
13485	  7905.86	 6.8700
13486	  7906.16	 3.0600
13487	  7906.85	 1.0840
13488	  7907.06	 1.1100
13489	  7907.52	 0.1430
13490	  7908.46	16.2910
13491	  7908.82	 2.2700
13492	  7909.93	 0.5800
13493	  7910.58	 0.8500
13494	  7911.11	 0.5600
13495	  7911.53	 2.0500
13496	  7912.79	 1.9800
13497	  7912.90	 0.1900
13499	  7914.98	 0.7150
13500	  7915.10	 0.3850
13501	  7918.08	 1.2200
13502	  7918.64	 0.1200
13503	  7921.63	 2.0550
13504	  7921.89	 1.1900
13505	  7922.90	 1.7700
13506	  7924.73	 1.5050
13507	  7925.72	 1.0120
13508	  7926.34	 3.7410
13509	  7926.47	 1.0800
13510	  7926.77	17.1400
13511	  7927.53	 7.0090
13512	  7927.97	 1.5350
13513	  7928.83	 5.4790
13514	  7930.05	 0.1100
13515	  7930.10	 5.4300
13516	  7930.32	13.6100
13517	  7931.36	 2.9730
13518	  7931.47	 2.0500
13519	  7931.72	 1.6380
13520	  7932.55	 0.2650
13521	  7933.22	 4.5780
13522	  7933.38	 0.5200
13523	  7933.70	 3.6520
13524	  7934.18	 0.8300
13525	  7934.30	 2.6590
13526	  7935.89	 6.1680
13527	  7936.30	 0.4090
13528	  7937.98	 3.4080
13529	  7938.75	 2.7410
13530	  7939.07	 0.2400
13531	  7939.13	11.9570
13532	  7939.27	 1.3500
13533	  7941.06	 0.5660
13534	  7941.77	 0.1700
13535	  7942.41	 0.1390
13536	  7942.67	 2.6410
13537	  7943.13	 1.3500
13538	  7946.63	 4.1500
13539	  7946.75	 0.9600
13540	  7947.91	 3.3500
13541	  7947.95	 0.2200
13542	  7948.00	 0.5900
13543	  7948.63	 0.1700
13544	  7949.22	 1.8420
13545	  7949.68	 0.2400
13546	  7949.92	 5.0800
13547	  7950.27	 8.4840
13548	  7950.66	 0.1700
13549	  7950.78	 4.4320
13550	  7951.76	 3.0690
13551	  7952.60	 3.2900
13552	  7953.01	 1.8790
13553	  7953.10	 6.7000
13554	  7953.97	 2.2870
13555	  7954.26	 0.4370
13556	  7954.29	 0.7500
13557	  7954.86	 0.3100
13558	  7955.47	 1.8710
13559	  7955.49	 1.1490
13560	  7955.65	 0.1140
13561	  7955.84	 1.8500
13562	  7956.63	 0.8290
13563	  7957.85	 0.1180
13564	  7958.48	 2.3920
13565	  7959.10	 8.4500
13566	  7959.32	 3.7400
13567	  7961.17	 3.3700
13568	  7961.24	 2.6300
13569	  7961.51	13.7420
13570	  7961.80	 0.9070
13571	  7962.84	 5.9800
13572	  7963.05	 2.2280
13573	  7963.16	 4.4080
13574	  7963.78	 4.2700
13575	  7964.04	 1.4290
13576	  7964.96	 2.9900
13577	  7965.67	 5.1520
13578	  7967.10	 3.4280
13579	  7967.67	 2.8530
13580	  7968.23	 0.1400
13581	  7969.22	 0.6810
13582	  7969.58	 0.2090
13583	  7970.35	 0.1800
13584	  7970.96	15.5300
13585	  7972.30	 0.9100
13586	  7972.76	 1.4120
13587	  7973.20	 0.1340
13588	  7973.88	 3.1000
13589	  7974.20	15.1200
13590	  7975.13	 3.5300
13591	  7975.50	15.2100
13592	  7976.26	 0.1200
13593	  7976.40	 0.3120
13594	  7976.52	 4.4800
13595	  7976.90	 1.0660
13596	  7977.14	 3.5150
13597	  7977.21	17.7010
13598	  7978.65	 3.4200
13599	  7979.79	 2.2700
13600	  7980.67	 0.3310
13601	  7980.74	 2.8040
13602	  7980.93	 0.7700
13603	  7981.56	 0.4600
